Year,Week,Team Name,Player Name,Pro Team,FPTS,Position,Position2,Position3,FTA,PTS,3PM,BLK,STL,AST,REB,TO,FGM,FGA,FTM
2024,7,Keegan It Real,Scottie Barnes,TOR,94,SF,PF,,-8,43,5,8,8,30,21,-16,34,-35,4
2024,7,Keegan It Real,Devin Vassell,SAS,57,SG,SF,,-3,33,5,4,8,14,5,-6,26,-31,2
2024,7,Keegan It Real,Evan Mobley,CLE,29,PF,C,,0,16,0,4,4,4,5,-8,16,-12,0
2024,7,Keegan It Real,De'Aaron Fox,SAC,79,PG,,,-23,64,5,0,8,22,9,-16,42,-49,17
2024,7,Paulie Gee's,Zach Collins,SAS,14,PF,C,,0,12,0,0,0,8,8,-6,12,-20,0
2024,7,Paulie Gee's,DeMar DeRozan,CHI,76,SG,SF,,-24,49,1,4,12,26,12,-8,30,-44,18
2024,7,Paulie Gee's,Julius Randle,NYK,87,PF,,,-16,61,5,4,4,16,11,-20,42,-34,14
2024,7,Paulie Gee's,Devin Booker,PHO,87,PG,SG,SF,-17,49,3,4,8,26,18,-20,32,-30,14
2024,7,Paulie Gee's,Dereck Lively II,DAL,67,C,,,0,20,0,16,8,6,13,-4,20,-12,0
2024,7,Paulie Gee's,Zion Williamson,NOP,34,PF,,,0,10,0,0,12,12,6,-8,10,-8,0
2024,7,Paulie Gee's,Kawhi Leonard,LAC,103,SF,PF,,-7,58,7,8,4,20,9,-8,44,-39,7
2024,7,Paulie Gee's,Jaime Jaquez Jr.,MIA,37,SF,,,-2,29,1,4,0,10,3,-10,26,-26,2
2024,7,Paulie Gee's,Jalen Duren,DET,32,C,,,-1,17,0,4,0,0,11,-4,16,-12,1
2024,7,Paulie Gee's,Gordon Hayward,OKC,88,SF,,,-9,51,3,4,16,16,8,-16,40,-33,8
2024,7,Paulie Gee's,Tyrese Maxey,PHL,101,PG,SG,,-16,56,6,4,8,28,3,0,36,-38,14
2024,7,Paulie Gee's,P.J. Washington,DAL,53,PF,,,0,20,4,8,12,12,7,-6,16,-20,0
2024,7,Paulie Gee's,Jalen Green,HOU,46,SG,,,-11,40,3,0,0,4,10,-8,28,-29,9
2024,7,New Jersey Eren,Alperen Sengun,HOU,83,C,,,-16,38,0,12,4,28,16,-10,30,-27,8
2024,7,New Jersey Eren,Darius Garland,CLE,94,PG,,,-12,44,2,0,16,30,5,-4,32,-29,10
2024,7,New Jersey Eren,Bojan Bogdanovic,NYK,65,SF,PF,,-3,31,5,0,16,16,7,-8,24,-25,2
2024,7,New Jersey Eren,Shaedon Sharpe,POR,90,SG,SF,,-10,50,9,0,4,20,15,-6,34,-33,7
2024,7,New Jersey Eren,Jalen Brunson,NYK,63,PG,SG,,-16,47,0,0,8,20,4,-8,36,-39,11
2024,7,New Jersey Eren,Cam Thomas,BKN,22,SG,,,-2,23,2,4,4,10,3,-14,20,-29,1
2024,7,New Jersey Eren,Desmond Bane,MEM,107,SG,SF,,-7,65,8,12,4,18,8,-14,50,-44,7
2024,7,New Jersey Eren,Fred VanVleet,HOU,73,PG,,,-13,37,7,8,12,24,7,-8,20,-31,10
2024,7,New Jersey Eren,Bennedict Mathurin,IND,23,SG,SF,,-2,16,4,0,0,4,5,-2,10,-14,2
2024,7,New Jersey Eren,Joel Embiid,PHL,154,C,,,-28,88,2,20,8,20,27,-16,62,-53,24
2024,7,New Jersey Eren,Dennis Schroder,BKN,9,PG,,,0,9,1,0,0,10,5,-6,8,-18,0
2024,7,New Jersey Eren,Rudy Gobert,MIN,117,C,,,-6,32,0,32,4,6,40,-6,26,-17,6
2024,7,New Jersey Eren,Giannis Antetokounmpo,MIL,71,PF,C,,-9,35,1,0,12,20,8,-8,30,-22,4
2024,7,NYC Chopp Cheese,CJ McCollum,NOP,66,PG,SG,,0,26,4,8,16,18,6,-6,22,-28,0
2024,7,NYC Chopp Cheese,Jordan Poole,WAS,33,PG,SG,,0,23,3,0,4,4,1,-6,20,-16,0
2024,7,NYC Chopp Cheese,Cade Cunningham,DET,77,PG,SG,,-7,37,3,4,12,32,7,-16,28,-29,6
2024,7,NYC Chopp Cheese,Eric Gordon,PHO,28,SG,SF,,0,7,1,4,8,8,4,-2,6,-8,0
2024,7,NYC Chopp Cheese,Austin Reaves,LAL,65,SG,SF,,-7,37,6,0,4,18,11,-10,24,-25,7
2024,7,NYC Chopp Cheese,Malik Monk,SAC,26,SG,SF,,0,13,3,0,0,12,2,-4,10,-10,0
2024,7,NYC Chopp Cheese,Spencer Dinwiddie,LAL,63,PG,SG,,-4,27,2,4,20,26,5,-8,22,-34,3
2024,7,NYC Chopp Cheese,Jalen Williams,OKC,81,SG,SF,PF,-7,41,1,4,16,10,10,-6,34,-28,6
2024,7,NYC Chopp Cheese,Donovan Mitchell,CLE,100,PG,SG,,-17,62,8,0,8,24,20,-18,42,-41,12
2024,7,NYC Chopp Cheese,Dejounte Murray,ATL,79,PG,SG,,-4,33,3,0,8,36,14,-8,26,-33,4
2024,7,NYC Chopp Cheese,Walker Kessler,UTA,62,C,,,0,14,0,20,12,6,20,-8,14,-16,0
2024,7,NYC Chopp Cheese,Cameron Johnson,BKN,46,SF,PF,,0,24,4,0,4,6,11,-2,20,-21,0
2024,7,NYC Chopp Cheese,Jaylen Brown,BOS,83,SG,SF,,-2,47,4,12,8,8,9,-10,42,-36,1
2024,7,NYC Chopp Cheese,Dario Saric,GSW,13,PF,,,-4,13,2,0,0,0,6,-8,8,-7,3
2024,7,NYC Chopp Cheese,Draymond Green,GSW,79,PF,C,,-6,22,1,12,0,44,15,-16,16,-14,5
2024,7,The Bronx Orthodox Church,D'Angelo Russell,LAL,35,PG,SG,,0,22,4,0,4,12,4,-8,18,-21,0
2024,7,The Bronx Orthodox Church,Anfernee Simons,POR,46,PG,SG,,-6,30,4,0,4,16,5,-12,20,-21,6
2024,7,The Bronx Orthodox Church,Cole Anthony,ORL,70,PG,,,-6,35,2,8,4,16,10,-6,28,-26,5
2024,7,The Bronx Orthodox Church,Russell Westbrook,LAC,42,PG,,,-2,14,1,16,4,6,13,-8,12,-15,1
2024,7,The Bronx Orthodox Church,Miles Bridges,CHA,85,SF,PF,,-3,38,5,0,20,10,16,-4,30,-30,3
2024,7,The Bronx Orthodox Church,Kyle Kuzma,WAS,52,SF,PF,,-1,33,3,4,0,18,6,-8,30,-33,0
2024,7,The Bronx Orthodox Church,Malcolm Brogdon,POR,0,PG,SG,,0,0,0,0,0,4,1,-2,0,-3,0
2024,7,The Bronx Orthodox Church,Anthony Davis,LAL,96,PF,C,,-16,43,0,16,8,12,30,-4,30,-36,13
2024,7,The Bronx Orthodox Church,Brook Lopez,MIL,88,C,,,-3,27,4,28,12,10,14,-2,22,-25,1
2024,7,The Bronx Orthodox Church,Bruce Brown,TOR,45,SG,SF,,-11,23,1,0,16,10,11,-8,12,-19,10
2024,7,The Bronx Orthodox Church,Michael Porter Jr.,DEN,76,SF,,,-1,38,7,12,0,0,17,-8,30,-20,1
2024,7,The Bronx Orthodox Church,Kevin Huerter,SAC,29,SG,SF,,-1,13,2,0,4,6,8,0,10,-14,1
2024,7,The Bronx Orthodox Church,Jrue Holiday,BOS,46,PG,SG,,-1,16,1,4,8,10,6,-2,14,-11,1
2024,7,The Bronx Orthodox Church,Kentavious Caldwell-Pope,DEN,13,SG,SF,,0,3,1,0,4,6,1,0,2,-4,0
2024,7,For All the bullDawgs,Jakob Poeltl,TOR,46,C,,,-2,10,0,16,0,4,14,0,10,-6,0
2024,7,For All the bullDawgs,Myles Turner,IND,93,C,,,-9,43,4,16,8,6,20,0,32,-34,7
2024,7,For All the bullDawgs,John Collins,UTA,73,PF,,,-5,30,1,16,8,4,21,-8,24,-23,5
2024,7,For All the bullDawgs,De'Andre Hunter,ATL,49,SF,PF,,-3,38,5,0,0,6,11,-8,30,-33,3
2024,7,For All the bullDawgs,Kyrie Irving,DAL,80,PG,SG,,-3,37,4,0,16,12,5,-2,30,-22,3
2024,7,For All the bullDawgs,Max Strus,CLE,56,SG,SF,,-5,28,6,0,8,14,12,-2,18,-27,4
2024,7,For All the bullDawgs,Bobby Portis,MIL,40,PF,C,,-2,17,1,12,0,4,10,-4,14,-14,2
2024,7,For All the bullDawgs,Jimmy Butler,MIA,58,SF,PF,,-12,35,1,0,8,20,7,-4,24,-31,10
2024,7,For All the bullDawgs,Damian Lillard,MIL,99,PG,,,-14,52,9,8,8,28,10,-12,30,-33,13
2024,7,Who Invited This Kid?,Jordan Hawkins,NOP,2,SG,,,0,4,0,0,0,0,2,0,4,-8,0
2024,7,Who Invited This Kid?,Franz Wagner,ORL,75,SG,SF,PF,-11,41,2,0,12,24,8,-4,30,-36,9
2024,7,Who Invited This Kid?,Tyus Jones,WAS,86,PG,,,-4,34,2,12,8,22,5,-4,28,-21,4
2024,7,Who Invited This Kid?,Tre Jones,SAS,64,PG,,,-4,22,2,0,8,26,7,-2,16,-15,4
2024,7,Who Invited This Kid?,Bilal Coulibaly,WAS,32,SG,,,-1,14,1,0,12,6,1,-4,12,-10,1
2024,7,Who Invited This Kid?,Domantas Sabonis,SAC,107,PF,C,,-14,41,0,4,8,30,30,-10,28,-23,13
2024,7,Who Invited This Kid?,Keyonte George,UTA,41,PG,SG,,-9,22,2,4,4,28,4,-12,14,-22,6
2024,7,Who Invited This Kid?,Pascal Siakam,IND,98,PF,C,,-15,55,1,4,4,20,9,-6,40,-28,14
2024,7,Who Invited This Kid?,Andrew Wiggins,GSW,13,SF,PF,,-5,21,2,0,0,4,9,-14,14,-23,5
2024,7,Who Invited This Kid?,Anthony Edwards,MIN,31,SG,SF,,-8,17,2,4,4,14,7,-6,8,-18,7
2024,7,Who Invited This Kid?,Trey Murphy III,NOP,43,SG,SF,,-4,30,5,4,0,4,5,0,22,-26,3
2024,7,Who Invited This Kid?,Goga Bitadze,ORL,64,C,,,-2,19,0,20,0,10,11,-2,18,-11,1
2024,7,Who Invited This Kid?,Paolo Banchero,ORL,96,SF,PF,,-19,66,1,8,8,6,10,-6,50,-43,15
2024,7,Pooh Shaisty,Coby White,CHI,82,PG,SG,,-6,43,8,0,4,22,13,-6,30,-31,5
2024,7,Pooh Shaisty,Trae Young,ATL,48,PG,,,-5,30,3,8,0,18,1,-10,22,-24,5
2024,7,Pooh Shaisty,Nic Claxton,BKN,62,PF,C,,-6,17,0,12,4,8,25,-2,14,-13,3
2024,7,Pooh Shaisty,Kevin Durant,PHO,50,SF,PF,,-4,31,4,4,0,8,7,-10,24,-17,3
2024,7,Pooh Shaisty,Saddiq Bey,ATL,53,SF,PF,,-5,37,6,0,4,4,15,-6,26,-33,5
2024,7,Pooh Shaisty,Keldon Johnson,SAS,85,SF,,,-7,41,7,8,8,16,12,-8,28,-26,6
2024,7,Pooh Shaisty,Tobias Harris,PHL,45,SF,PF,,-3,19,0,0,12,6,14,-4,16,-18,3
2024,7,Pooh Shaisty,Jaren Jackson Jr.,MEM,73,PF,C,,-7,45,5,16,4,2,6,-4,34,-34,6
2024,7,Pooh Shaisty,Shai Gilgeous-Alexander,OKC,152,PG,SG,,-20,71,0,8,44,22,8,-4,56,-48,15
2024,7,Pooh Shaisty,Klay Thompson,GSW,39,SG,SF,,-6,33,5,4,0,2,9,-8,22,-28,6
2024,7,Pooh Shaisty,Chris Paul,GSW,11,PG,,,0,2,0,0,0,12,3,-4,2,-4,0
2024,7,Pooh Shaisty,Jonas Valanciunas,NOP,58,C,,,-6,27,1,12,4,4,14,-4,20,-20,6
2024,8,I Watch Basketbal,Ausar Thompson,DET,63,SG,SF,,-2,25,1,4,4,10,17,-2,22,-18,2
2024,8,I Watch Basketbal,Brandon Ingram,NOP,134,SF,PF,,-24,94,8,8,4,38,11,-30,64,-61,22
2024,8,I Watch Basketbal,Brandon Miller,CHA,97,SG,SF,,-7,64,11,4,16,24,14,-20,48,-62,5
2024,8,I Watch Basketbal,Buddy Hield,PHL,72,SG,SF,,0,34,8,12,12,18,10,-12,26,-36,0
2024,8,I Watch Basketbal,Jarrett Allen,CLE,135,C,,,-6,51,0,12,24,20,36,-20,48,-33,3
2024,8,I Watch Basketbal,Luka Doncic,DAL,276,PG,,,-32,147,14,8,24,92,32,-38,102,-104,31
2024,8,I Watch Basketbal,Eric Gordon,PHO,21,SG,SF,,-2,13,2,0,4,2,2,-2,10,-9,1
2024,8,I Watch Basketbal,Stephen Curry,GSW,142,PG,,,-15,85,13,16,16,34,14,-18,58,-75,14
2024,8,I Watch Basketbal,Al Horford,BOS,25,PF,C,,0,8,2,4,0,4,8,0,6,-7,0
2024,8,I Watch Basketbal,LeBron James,LAL,128,SF,PF,,-13,56,5,4,20,46,15,-12,42,-44,9
2024,8,I Watch Basketbal,Terry Rozier,MIA,199,PG,SG,,-14,98,17,4,28,56,11,-16,68,-66,13
2024,8,I Watch Basketbal,Ivica Zubac,LAC,118,C,,,-5,47,0,24,4,12,34,-8,44,-37,3
2024,8,I Watch Basketbal,Khris Middleton,MIL,92,SF,,,-10,47,2,0,8,30,25,-18,36,-37,9
2024,8,I Watch Basketbal,Harrison Barnes,SAC,4,SF,PF,,0,2,0,0,0,2,1,0,2,-3,0
2024,8,I Watch Basketbal,Herbert Jones,NOP,65,SF,PF,,-11,26,2,4,16,20,15,-6,16,-25,8
2024,8,I Watch Basketbal,Killian Hayes,FA,39,PG,,,-4,13,0,4,4,26,11,-10,10,-18,3
2024,8,I Watch Basketbal,Jabari Smith Jr.,HOU,122,PF,C,,-11,50,6,16,8,20,39,-6,36,-44,8
2024,8,I Watch Basketbal,Goga Bitadze,ORL,55,C,,,-2,19,0,12,8,4,19,-10,18,-14,1
2024,8,Keegan It Real,Nikola Jokic,DEN,219,C,,,-27,79,2,8,24,74,37,-10,54,-45,23
2024,8,Keegan It Real,Jaden Ivey,DET,40,PG,SG,,-13,33,2,8,4,14,10,-12,22,-37,9
2024,8,Keegan It Real,Josh Giddey,CHI,58,PG,SG,SF,0,22,2,4,12,16,10,-10,20,-18,0
2024,8,Keegan It Real,Chet Holmgren,OKC,135,PF,C,,-10,47,3,52,4,8,30,-10,36,-33,8
2024,8,Keegan It Real,Jalen Suggs,ORL,54,PG,SG,,-2,32,6,4,4,2,9,-6,24,-21,2
2024,8,Keegan It Real,Deni Avdija,WAS,70,SF,PF,,-12,35,2,0,4,32,23,-16,22,-31,11
2024,8,Keegan It Real,Tari Eason,HOU,60,SF,,,-2,22,2,4,16,4,14,-4,18,-16,2
2024,8,Keegan It Real,Reggie Jackson,DEN,42,PG,,,-2,25,5,0,0,12,2,-4,18,-16,2
2024,8,Keegan It Real,Karl-Anthony Towns,MIN,147,PF,C,,-20,78,4,8,12,14,41,-14,56,-50,18
2024,8,Keegan It Real,Scottie Barnes,TOR,152,SF,PF,,-14,70,7,12,12,38,20,-14,54,-42,9
2024,8,Keegan It Real,Devin Vassell,SAS,125,SG,SF,,-15,76,10,4,12,24,19,-8,54,-63,12
2024,8,Keegan It Real,De'Aaron Fox,SAC,116,PG,,,-18,84,13,0,8,36,9,-24,58,-63,13
2024,8,Keegan It Real,Victor Wembanyama,SAS,222,PF,C,,-15,75,8,68,24,28,59,-30,58,-62,9
2024,8,Keegan It Real,Keegan Murray,SAC,143,SF,PF,,-18,79,12,0,24,8,18,-2,52,-45,15
2024,8,Keegan It Real,Jamal Murray,DEN,119,PG,,,-6,60,6,12,16,22,12,-14,48,-43,6
2024,8,Keegan It Real,Mikal Bridges,BKN,90,SG,SF,,-17,70,11,0,12,20,14,-22,44,-57,15
2024,8,Keegan It Real,Jonathan Kuminga,GSW,19,PF,,,-4,12,2,0,4,0,4,-2,10,-7,0
2024,8,Paulie Gee's,Zach Collins,SAS,33,PF,C,,-8,28,3,0,0,2,12,-8,18,-21,7
2024,8,Paulie Gee's,DeMar DeRozan,CHI,181,SG,SF,,-39,105,6,20,12,50,14,-16,64,-70,35
2024,8,Paulie Gee's,Julius Randle,NYK,119,PF,,,-15,79,2,4,0,28,20,-22,64,-54,13
2024,8,Paulie Gee's,Devin Booker,PHO,203,PG,SG,SF,-31,121,9,8,8,72,16,-24,84,-88,28
2024,8,Paulie Gee's,Dereck Lively II,DAL,108,C,,,-2,39,0,24,12,4,32,-14,38,-26,1
2024,8,Paulie Gee's,Zion Williamson,NOP,97,PF,,,-16,57,0,4,4,12,16,-4,44,-33,13
2024,8,Paulie Gee's,Kawhi Leonard,LAC,240,SF,PF,,-32,128,12,8,28,28,25,-8,86,-65,30
2024,8,Paulie Gee's,Jaime Jaquez Jr.,MIA,38,SF,,,-1,18,1,0,8,8,5,-4,16,-14,1
2024,8,Paulie Gee's,Josh Hart,NYK,14,SG,SF,,0,6,0,0,4,6,3,-2,6,-9,0
2024,8,Paulie Gee's,Scoot Henderson,POR,80,PG,,,-10,50,4,4,8,28,6,-16,36,-40,10
2024,8,Paulie Gee's,Gordon Hayward,OKC,101,SF,,,-9,46,3,4,8,36,14,-10,36,-34,7
2024,8,Paulie Gee's,Tyrese Maxey,PHL,130,PG,SG,,-8,64,11,4,16,34,4,-6,46,-42,7
2024,8,Paulie Gee's,P.J. Washington,DAL,37,PF,,,-4,15,2,4,4,8,8,-2,10,-11,3
2024,8,Paulie Gee's,Jalen Green,HOU,37,SG,,,-10,29,4,4,0,18,11,-10,16,-34,9
2024,8,New Jersey Eren,Alperen Sengun,HOU,122,C,,,-23,59,1,20,20,24,34,-24,40,-47,18
2024,8,New Jersey Eren,Darius Garland,CLE,125,PG,,,-12,81,10,0,20,30,10,-20,60,-65,11
2024,8,New Jersey Eren,Bojan Bogdanovic,NYK,94,SF,PF,,-18,74,9,0,4,12,6,-12,50,-46,15
2024,8,New Jersey Eren,Shaedon Sharpe,POR,78,SG,SF,,-15,50,8,4,8,22,17,-12,30,-46,12
2024,8,New Jersey Eren,Isaiah Hartenstein,NYK,88,PF,C,,-9,26,0,32,4,8,24,-10,20,-13,6
2024,8,New Jersey Eren,Jalen Brunson,NYK,214,PG,SG,,-37,116,14,0,32,64,22,-28,74,-71,28
2024,8,New Jersey Eren,Cam Thomas,BKN,119,SG,,,-22,98,11,4,8,16,10,-18,68,-75,19
2024,8,New Jersey Eren,Desmond Bane,MEM,93,SG,SF,,-6,56,7,0,12,22,16,-18,44,-45,5
2024,8,New Jersey Eren,Jerami Grant,POR,91,PF,,,-8,57,4,0,4,14,12,-6,46,-39,7
2024,8,New Jersey Eren,Fred VanVleet,HOU,178,PG,,,-16,65,10,16,40,56,19,-14,42,-53,13
2024,8,New Jersey Eren,Bennedict Mathurin,IND,20,SG,SF,,-4,13,1,0,4,4,3,-4,8,-9,4
2024,8,New Jersey Eren,Joel Embiid,PHL,284,C,,,-38,152,5,28,28,32,50,-34,110,-86,37
2024,8,New Jersey Eren,De'Anthony Melton,PHL,70,PG,SG,,-2,20,4,12,24,8,11,-2,14,-21,2
2024,8,New Jersey Eren,Dennis Schroder,BKN,61,PG,,,-4,23,3,4,12,22,5,-6,16,-18,4
2024,8,New Jersey Eren,Rudy Gobert,MIN,76,C,,,-10,21,0,16,16,12,27,-12,18,-15,3
2024,8,New Jersey Eren,Giannis Antetokounmpo,MIL,237,PF,C,,-74,144,1,4,28,36,51,-24,92,-72,51
2024,8,NYC Chopp Cheese,CJ McCollum,NOP,168,PG,SG,,-10,93,17,8,12,32,14,-12,66,-62,10
2024,8,NYC Chopp Cheese,Jordan Poole,WAS,105,PG,SG,,-10,66,7,4,16,38,9,-26,50,-58,9
2024,8,NYC Chopp Cheese,Cade Cunningham,DET,122,PG,SG,,-18,73,2,4,12,44,16,-18,56,-64,15
2024,8,NYC Chopp Cheese,Eric Gordon,PHO,2,SG,SF,,-1,8,1,0,0,0,0,-2,6,-11,1
2024,8,NYC Chopp Cheese,Austin Reaves,LAL,117,SG,SF,,-7,59,11,0,4,40,16,-12,42,-42,6
2024,8,NYC Chopp Cheese,Malik Monk,SAC,134,SG,SF,,-3,65,14,8,4,62,7,-22,48,-52,3
2024,8,NYC Chopp Cheese,Spencer Dinwiddie,LAL,166,PG,SG,,-18,65,8,4,24,74,19,-18,44,-49,13
2024,8,NYC Chopp Cheese,Jalen Williams,OKC,55,SG,SF,PF,-5,39,2,0,4,12,4,-8,32,-30,5
2024,8,NYC Chopp Cheese,Dante Exum,DAL,32,PG,,,-1,18,1,0,4,6,2,-4,16,-11,1
2024,8,NYC Chopp Cheese,Donovan Mitchell,CLE,138,PG,SG,,-15,73,11,4,24,38,14,-12,48,-61,14
2024,8,NYC Chopp Cheese,Dejounte Murray,ATL,156,PG,SG,,-9,79,8,12,12,46,19,-6,64,-76,7
2024,8,NYC Chopp Cheese,Walker Kessler,UTA,96,C,,,-7,21,0,44,4,12,22,-8,18,-13,3
2024,8,NYC Chopp Cheese,Jaylen Brown,BOS,131,SG,SF,,-9,74,6,12,8,28,10,-14,60,-52,8
2024,8,NYC Chopp Cheese,Cameron Johnson,BKN,108,SF,PF,,-3,53,11,8,12,22,14,-6,40,-45,2
2024,8,NYC Chopp Cheese,Draymond Green,GSW,1,PF,C,,0,2,0,0,0,4,2,-6,2,-3,0
2024,8,NYC Chopp Cheese,Caleb Martin,MIA,84,SG,SF,,-8,43,4,4,8,20,22,-14,34,-34,5
2024,8,The Bronx Orthodox Church,D'Angelo Russell,LAL,56,PG,SG,,-1,19,1,0,12,34,5,-10,18,-22,0
2024,8,The Bronx Orthodox Church,Anfernee Simons,POR,164,PG,SG,,-26,104,9,4,16,46,13,-24,70,-73,25
2024,8,The Bronx Orthodox Church,Cole Anthony,ORL,57,PG,,,-10,31,3,0,4,24,3,-4,20,-22,8
2024,8,The Bronx Orthodox Church,Kristaps Porzingis,BOS,95,PF,C,,-18,54,5,20,12,6,26,-20,32,-39,17
2024,8,The Bronx Orthodox Church,Russell Westbrook,LAC,84,PG,,,-6,39,2,8,4,30,19,-20,34,-29,3
2024,8,The Bronx Orthodox Church,Miles Bridges,CHA,100,SF,PF,,-10,73,6,0,12,14,29,-20,58,-71,9
2024,8,The Bronx Orthodox Church,Kyle Kuzma,WAS,145,SF,PF,,-18,96,12,12,8,22,28,-18,74,-81,10
2024,8,The Bronx Orthodox Church,Malcolm Brogdon,POR,50,PG,SG,,-2,26,6,0,4,16,3,-2,20,-21,0
2024,8,The Bronx Orthodox Church,Anthony Davis,LAL,121,PF,C,,-22,74,3,8,16,2,21,-8,56,-44,15
2024,8,The Bronx Orthodox Church,Bruce Brown,TOR,70,SG,SF,,-4,30,1,4,12,24,15,-10,28,-31,1
2024,8,The Bronx Orthodox Church,Brook Lopez,MIL,129,C,,,-13,48,6,60,4,10,13,-8,30,-33,12
2024,8,The Bronx Orthodox Church,Michael Porter Jr.,DEN,80,SF,,,-8,49,7,0,8,8,31,-4,36,-53,6
2024,8,The Bronx Orthodox Church,Kevin Huerter,SAC,64,SG,SF,,-2,24,5,4,12,22,10,-2,18,-28,1
2024,8,The Bronx Orthodox Church,Jrue Holiday,BOS,116,PG,SG,,0,46,8,16,20,20,17,-12,38,-37,0
2024,8,The Bronx Orthodox Church,Kentavious Caldwell-Pope,DEN,5,SG,SF,,0,4,0,0,0,0,1,0,4,-4,0
2024,8,The Bronx Orthodox Church,Lauri Markkanen,UTA,29,SF,PF,,-2,18,2,0,0,6,6,-4,14,-13,2
2024,8,For All the bullDawgs,Myles Turner,IND,118,C,,,-20,63,4,32,8,4,26,-12,44,-46,15
2024,8,For All the bullDawgs,Jakob Poeltl,TOR,102,C,,,-18,41,0,16,8,16,29,-10,30,-21,11
2024,8,For All the bullDawgs,James Harden,LAC,45,PG,SG,,-7,10,1,8,4,24,4,-2,4,-6,5
2024,8,For All the bullDawgs,De'Andre Hunter,ATL,29,SF,PF,,-6,18,2,0,4,0,2,0,10,-7,6
2024,8,For All the bullDawgs,Max Strus,CLE,75,SG,SF,,-8,39,7,4,8,26,21,-12,26,-42,6
2024,8,For All the bullDawgs,Bobby Portis,MIL,127,PF,C,,-7,78,9,0,4,6,27,-10,62,-49,7
2024,8,For All the bullDawgs,Caris LeVert,CLE,96,SG,SF,,-8,51,5,12,16,18,10,-12,40,-42,6
2024,8,For All the bullDawgs,Jimmy Butler,MIA,157,SF,PF,,-37,86,1,4,16,54,21,-20,52,-53,33
2024,8,For All the bullDawgs,Damian Lillard,MIL,189,PG,,,-34,107,15,8,16,62,17,-22,62,-72,30
2024,8,Who Invited This Kid?,Jordan Hawkins,NOP,10,SG,,,0,7,1,0,0,0,2,0,6,-6,0
2024,8,Who Invited This Kid?,Amen Thompson,HOU,9,SG,,,0,2,0,0,0,2,5,0,2,-2,0
2024,8,Who Invited This Kid?,Franz Wagner,ORL,78,SG,SF,PF,-13,44,1,0,12,30,21,-14,32,-46,11
2024,8,Who Invited This Kid?,Tyus Jones,WAS,180,PG,,,0,50,8,12,40,58,19,-12,42,-37,0
2024,8,Who Invited This Kid?,Tre Jones,SAS,39,PG,,,-5,13,0,0,8,24,1,-4,10,-11,3
2024,8,Who Invited This Kid?,Collin Sexton,UTA,38,PG,SG,,-7,28,2,0,4,2,3,-2,20,-18,6
2024,8,Who Invited This Kid?,Bilal Coulibaly,WAS,8,SG,,,0,6,2,0,0,2,1,0,4,-7,0
2024,8,Who Invited This Kid?,Domantas Sabonis,SAC,171,PF,C,,-18,68,2,0,24,54,52,-28,56,-49,10
2024,8,Who Invited This Kid?,Keyonte George,UTA,48,PG,SG,,-5,30,5,0,4,14,3,-10,20,-18,5
2024,8,Who Invited This Kid?,Andrew Wiggins,GSW,91,SF,PF,,-11,51,6,8,8,8,19,-6,36,-37,9
2024,8,Who Invited This Kid?,Pascal Siakam,IND,135,PF,C,,-18,68,8,0,24,30,16,-8,50,-45,10
2024,8,Who Invited This Kid?,Anthony Edwards,MIN,78,SG,SF,,-8,46,7,0,20,30,4,-18,34,-42,5
2024,8,Who Invited This Kid?,Trey Murphy III,NOP,42,SG,SF,,-5,24,3,0,4,10,7,-4,18,-18,3
2024,8,Who Invited This Kid?,Paolo Banchero,ORL,83,SF,PF,,-15,70,5,4,12,20,24,-34,56,-68,9
2024,8,Pooh Shaisty,Coby White,CHI,210,PG,SG,,-22,108,19,0,16,56,24,-10,72,-70,17
2024,8,Pooh Shaisty,Kevin Durant,PHO,135,SF,PF,,-26,84,5,12,8,30,14,-8,60,-63,19
2024,8,Pooh Shaisty,Keldon Johnson,SAS,134,SF,,,-14,70,7,0,32,38,22,-22,50,-62,13
2024,8,Pooh Shaisty,Tobias Harris,PHL,134,SF,PF,,-16,59,6,12,12,26,23,-8,38,-33,15
2024,8,Pooh Shaisty,Jaren Jackson Jr.,MEM,179,PF,C,,-25,107,9,28,24,12,14,-12,76,-76,22
2024,8,Pooh Shaisty,Klay Thompson,GSW,150,SG,SF,,-13,89,18,0,16,18,15,-4,58,-60,13
2024,8,Pooh Shaisty,Kelly Oubre Jr.,PHL,30,SF,PF,,-2,23,3,0,0,2,7,-2,18,-21,2
2024,8,Pooh Shaisty,Jordan Clarkson,UTA,19,SG,,,-2,8,0,4,4,10,4,-4,6,-13,2
2024,8,Pooh Shaisty,Jonas Valanciunas,NOP,189,C,,,-20,74,4,24,16,28,59,-20,56,-46,14
2024,8,Pooh Shaisty,Deandre Ayton,POR,69,C,,,-4,29,0,8,12,6,27,-12,26,-26,3
2024,8,Pooh Shaisty,Trae Young,ATL,222,PG,,,-21,127,20,8,8,94,14,-46,88,-89,19
2024,8,Pooh Shaisty,Nic Claxton,BKN,128,PF,C,,-7,51,1,32,0,8,38,-8,44,-37,6
2024,8,Pooh Shaisty,Saddiq Bey,ATL,93,SF,PF,,-9,43,4,4,20,16,30,-8,32,-46,7
2024,8,Pooh Shaisty,Malik Beasley,MIL,29,SG,,,0,7,1,4,8,4,6,0,6,-7,0
2024,8,Pooh Shaisty,Shai Gilgeous-Alexander,OKC,180,PG,SG,,-32,98,1,0,28,48,16,-12,68,-64,29
