Year,Week,Type,Team Name,Team ID,Owner,Home/Away,Points For,Points Against,Win,Loss,Opponent Team Name,Opponent Team ID,Opponent Owner
2022,1,Regular,NYC Chopp Cheese,16,Allen,Home,676.0,1034.0,0,1,The Taste of Lavar's Balls,8,Jonathan
2022,2,Regular,NYC Chopp Cheese,16,Allen,Away,876.0,1421.0,0,1,Team nunu man ,6,Tahmeed
2022,3,Regular,NYC Chopp Cheese,16,Allen,Away,782.0,1142.0,0,1,Michigan Wolversemen,12,Semanto
2022,4,Regular,NYC Chopp Cheese,16,Allen,Home,1056.0,1229.0,0,1,My Entire Team  Suggs,4,Paul
2022,5,Regular,NYC Chopp Cheese,16,Allen,Home,807.0,1163.0,0,1,Ben’s Sons,10,Benson
2022,6,Regular,NYC Chopp Cheese,16,Allen,Away,892.0,972.0,0,1,Fuck Kevin Garnett,5,Shayan
2022,7,Regular,NYC Chopp Cheese,16,Allen,Home,617.0,1049.0,0,1,New Jersey Eren,2,Eren
2022,8,Regular,NYC Chopp Cheese,16,Allen,Away,731.0,1048.0,0,1,Monjizl Wanker Lads,1,Frank
2022,9,Regular,NYC Chopp Cheese,16,Allen,Home,783.0,757.0,1,0,The Bronx Gangbangers,13,Arian
2022,10,Regular,NYC Chopp Cheese,16,Allen,Away,1019.0,1069.0,0,1,L-Eat Gang,11,Ibteda
2022,11,Regular,NYC Chopp Cheese,16,Allen,Home,885.0,1170.0,0,1,Who Invited This Kid?,7,Jooahn
2022,12,Regular,NYC Chopp Cheese,16,Allen,Away,1101.0,1236.0,0,1,The Taste of Lavar's Balls,8,Jonathan
2022,13,Regular,NYC Chopp Cheese,16,Allen,Home,1106.0,988.0,1,0,Team nunu man ,6,Tahmeed
2022,14,Regular,NYC Chopp Cheese,16,Allen,Home,1172.0,1311.0,0,1,Michigan Wolversemen,12,Semanto
2022,15,Regular,NYC Chopp Cheese,16,Allen,Away,1003.0,1099.0,0,1,My Entire Team  Suggs,4,Paul
2022,16,Regular,NYC Chopp Cheese,16,Allen,Away,1190.0,1135.0,1,0,Ben’s Sons,10,Benson
2022,17,Regular,NYC Chopp Cheese,16,Allen,Away,1060.0,1005.0,1,0,Fuck Kevin Garnett,5,Shayan
2022,18,Regular,NYC Chopp Cheese,16,Allen,Home,1212.0,1294.0,0,1,New Jersey Eren,2,Eren
2022,19,Regular,NYC Chopp Cheese,16,Allen,Away,1143.0,1207.0,0,1,Monjizl Wanker Lads,1,Frank
2022,20,Regular,NYC Chopp Cheese,16,Allen,Home,1314.0,1455.0,0,1,The Bronx Gangbangers,13,Arian
2022,21,Regular,NYC Chopp Cheese,16,Allen,Away,920.0,989.0,0,1,Monjizl Wanker Lads,1,Frank
2022,22,Playoffs,NYC Chopp Cheese,16,Allen,Away,620.0,902.0,0,1,Team nunu man ,6,Tahmeed
2022,23,Playoffs,NYC Chopp Cheese,16,Allen,Away,976.0,0.0,1,0,The Bronx Gangbangers,13,Arian
2022,24,Playoffs,NYC Chopp Cheese,16,Allen,Away,903.0,763.0,1,0,Fuck Kevin Garnett,5,Shayan
2023,1,Regular,Keegan It Real,1,Frank,Home,1118.0,1242.0,0,1,Team Chigga,5,Johnson
2023,2,Regular,Keegan It Real,1,Frank,Home,1315.0,1456.0,0,1,New Jersey Eren,2,Eren
2023,3,Regular,Keegan It Real,1,Frank,Away,1150.0,1164.0,0,1,Who Invited This Kid?,7,Jooahn
2023,4,Regular,Keegan It Real,1,Frank,Home,1475.0,1287.0,1,0,NY L-Eat Gang,10,Ibteda
2023,5,Regular,Keegan It Real,1,Frank,Home,1243.0,1225.0,1,0,The Bronx Orthodox Church,13,Arian
2023,6,Regular,Keegan It Real,1,Frank,Away,1269.0,1557.0,0,1,Fordham Rams,16,Allen
2023,7,Regular,Keegan It Real,1,Frank,Home,1424.0,1612.0,0,1,Paulie Gee's,8,Jonathan
2023,8,Regular,Keegan It Real,1,Frank,Away,942.0,1390.0,0,1,I Watch Basketbal,17,Luke
2023,9,Regular,Keegan It Real,1,Frank,Away,1107.0,1481.0,0,1,The Bronx Orthodox Church,13,Arian
2023,10,Regular,Keegan It Real,1,Frank,Away,940.0,1195.0,0,1,Team Chigga,5,Johnson
2023,11,Regular,Keegan It Real,1,Frank,Away,1159.0,1396.0,0,1,New Jersey Eren,2,Eren
2023,12,Regular,Keegan It Real,1,Frank,Home,1127.0,1722.0,0,1,Who Invited This Kid?,7,Jooahn
2023,13,Regular,Keegan It Real,1,Frank,Home,1484.0,1117.0,1,0,Pooh Shaisty,12,Semanto
2023,14,Regular,Keegan It Real,1,Frank,Away,0.0,1134.0,0,1,NY L-Eat Gang,10,Ibteda
2023,15,Regular,Keegan It Real,1,Frank,Home,1219.0,1598.0,0,1,Fordham Rams,16,Allen
2023,16,Regular,Keegan It Real,1,Frank,Away,1450.0,712.0,1,0,Paulie Gee's,8,Jonathan
2023,17,Regular,Keegan It Real,1,Frank,Home,1348.0,1127.0,1,0,I Watch Basketbal,17,Luke
2023,18,Regular,Keegan It Real,1,Frank,Away,1371.0,1940.0,0,1,Pooh Shaisty,12,Semanto
2023,19,Regular,Keegan It Real,1,Frank,Home,998.0,1301.0,0,1,NY L-Eat Gang,10,Ibteda
2023,20,Regular,Keegan It Real,1,Frank,Away,917.0,1492.0,0,1,Fordham Rams,16,Allen
2023,21,Regular,Keegan It Real,1,Frank,Home,856.0,1131.0,0,1,Paulie Gee's,8,Jonathan
2023,22,Playoffs,Keegan It Real,1,Frank,Away,1173.0,477.0,1,0,NY L-Eat Gang,10,Ibteda
2023,23,Playoffs,Keegan It Real,1,Frank,Away,1314.0,1259.0,1,0,Who Invited This Kid?,7,Jooahn
2023,24,Playoffs,Keegan It Real,1,Frank,Away,795.0,1000.0,0,1,I Watch Basketbal,17,Luke
2023,1,Regular,New Jersey Eren,2,Eren,Home,1409.0,986.0,1,0,Who Invited This Kid?,7,Jooahn
2023,2,Regular,New Jersey Eren,2,Eren,Away,1456.0,1315.0,1,0,Keegan It Real,1,Frank
2023,3,Regular,New Jersey Eren,2,Eren,Away,1334.0,1218.0,1,0,The Bronx Orthodox Church,13,Arian
2023,4,Regular,New Jersey Eren,2,Eren,Home,1405.0,1468.0,0,1,Team Chigga,5,Johnson
2023,5,Regular,New Jersey Eren,2,Eren,Home,1143.0,1276.0,0,1,Pooh Shaisty,12,Semanto
2023,6,Regular,New Jersey Eren,2,Eren,Away,1355.0,1041.0,1,0,NY L-Eat Gang,10,Ibteda
2023,7,Regular,New Jersey Eren,2,Eren,Home,1424.0,1492.0,0,1,Fordham Rams,16,Allen
2023,8,Regular,New Jersey Eren,2,Eren,Away,1185.0,1210.0,0,1,Paulie Gee's,8,Jonathan
2023,9,Regular,New Jersey Eren,2,Eren,Home,1350.0,1179.0,1,0,I Watch Basketbal,17,Luke
2023,10,Regular,New Jersey Eren,2,Eren,Away,1505.0,1430.0,1,0,Who Invited This Kid?,7,Jooahn
2023,11,Regular,New Jersey Eren,2,Eren,Home,1396.0,1159.0,1,0,Keegan It Real,1,Frank
2023,12,Regular,New Jersey Eren,2,Eren,Home,1458.0,1349.0,1,0,The Bronx Orthodox Church,13,Arian
2023,13,Regular,New Jersey Eren,2,Eren,Away,1201.0,1557.0,0,1,Team Chigga,5,Johnson
2023,14,Regular,New Jersey Eren,2,Eren,Away,1656.0,1444.0,1,0,Pooh Shaisty,12,Semanto
2023,15,Regular,New Jersey Eren,2,Eren,Home,1627.0,1108.0,1,0,NY L-Eat Gang,10,Ibteda
2023,16,Regular,New Jersey Eren,2,Eren,Away,1640.0,1531.0,1,0,Fordham Rams,16,Allen
2023,17,Regular,New Jersey Eren,2,Eren,Home,1530.0,1419.0,1,0,Paulie Gee's,8,Jonathan
2023,18,Regular,New Jersey Eren,2,Eren,Away,1606.0,1408.0,1,0,I Watch Basketbal,17,Luke
2023,19,Regular,New Jersey Eren,2,Eren,Home,1838.0,1365.0,1,0,Pooh Shaisty,12,Semanto
2023,20,Regular,New Jersey Eren,2,Eren,Away,1508.0,868.0,1,0,NY L-Eat Gang,10,Ibteda
2023,21,Regular,New Jersey Eren,2,Eren,Home,1802.0,1674.0,1,0,Fordham Rams,16,Allen
2023,22,Playoffs,New Jersey Eren,2,Eren,Home,1560.0,1276.0,1,0,Pooh Shaisty,12,Semanto
2023,23,Playoffs,New Jersey Eren,2,Eren,Home,1244.0,1241.0,1,0,Fordham Rams,16,Allen
2023,1,Regular,Team Chigga,5,Johnson,Away,1242.0,1118.0,1,0,Keegan It Real,1,Frank
2023,2,Regular,Team Chigga,5,Johnson,Home,1497.0,1624.0,0,1,The Bronx Orthodox Church,13,Arian
2023,3,Regular,Team Chigga,5,Johnson,Home,1599.0,1416.0,1,0,Fordham Rams,16,Allen
2023,4,Regular,Team Chigga,5,Johnson,Away,1468.0,1405.0,1,0,New Jersey Eren,2,Eren
2023,5,Regular,Team Chigga,5,Johnson,Home,1312.0,810.0,1,0,Who Invited This Kid?,7,Jooahn
2023,6,Regular,Team Chigga,5,Johnson,Away,1239.0,1333.0,0,1,Paulie Gee's,8,Jonathan
2023,7,Regular,Team Chigga,5,Johnson,Home,1430.0,1345.0,1,0,I Watch Basketbal,17,Luke
2023,8,Regular,Team Chigga,5,Johnson,Away,1538.0,1430.0,1,0,Pooh Shaisty,12,Semanto
2023,9,Regular,Team Chigga,5,Johnson,Away,1283.0,1394.0,0,1,Who Invited This Kid?,7,Jooahn
2023,10,Regular,Team Chigga,5,Johnson,Home,1195.0,940.0,1,0,Keegan It Real,1,Frank
2023,11,Regular,Team Chigga,5,Johnson,Away,1766.0,1591.0,1,0,The Bronx Orthodox Church,13,Arian
2023,12,Regular,Team Chigga,5,Johnson,Home,1511.0,1170.0,1,0,NY L-Eat Gang,10,Ibteda
2023,13,Regular,Team Chigga,5,Johnson,Home,1557.0,1201.0,1,0,New Jersey Eren,2,Eren
2023,14,Regular,Team Chigga,5,Johnson,Away,1300.0,1430.0,0,1,Fordham Rams,16,Allen
2023,15,Regular,Team Chigga,5,Johnson,Home,1441.0,1436.0,1,0,Paulie Gee's,8,Jonathan
2023,16,Regular,Team Chigga,5,Johnson,Away,1278.0,1486.0,0,1,I Watch Basketbal,17,Luke
2023,17,Regular,Team Chigga,5,Johnson,Home,1598.0,1451.0,1,0,Pooh Shaisty,12,Semanto
2023,18,Regular,Team Chigga,5,Johnson,Away,1901.0,1280.0,1,0,NY L-Eat Gang,10,Ibteda
2023,19,Regular,Team Chigga,5,Johnson,Home,1408.0,1824.0,0,1,Fordham Rams,16,Allen
2023,20,Regular,Team Chigga,5,Johnson,Away,1307.0,1209.0,1,0,Paulie Gee's,8,Jonathan
2023,21,Regular,Team Chigga,5,Johnson,Home,1418.0,1349.0,1,0,I Watch Basketbal,17,Luke
2023,22,Playoffs,Team Chigga,5,Johnson,Home,1413.0,1569.0,0,1,Fordham Rams,16,Allen
2023,23,Playoffs,Team Chigga,5,Johnson,Home,1184.0,1364.0,0,1,The Bronx Orthodox Church,13,Arian
2023,24,Playoffs,Team Chigga,5,Johnson,Home,1033.0,814.0,1,0,The Bronx Orthodox Church,13,Arian
2023,1,Regular,Who Invited This Kid?,7,Jooahn,Away,986.0,1409.0,0,1,New Jersey Eren,2,Eren
2023,2,Regular,Who Invited This Kid?,7,Jooahn,Home,1321.0,1492.0,0,1,Paulie Gee's,8,Jonathan
2023,3,Regular,Who Invited This Kid?,7,Jooahn,Home,1164.0,1150.0,1,0,Keegan It Real,1,Frank
2023,4,Regular,Who Invited This Kid?,7,Jooahn,Away,1055.0,1604.0,0,1,The Bronx Orthodox Church,13,Arian
2023,5,Regular,Who Invited This Kid?,7,Jooahn,Away,810.0,1312.0,0,1,Team Chigga,5,Johnson
2023,6,Regular,Who Invited This Kid?,7,Jooahn,Away,1017.0,1139.0,0,1,I Watch Basketbal,17,Luke
2023,7,Regular,Who Invited This Kid?,7,Jooahn,Home,1464.0,1324.0,1,0,Pooh Shaisty,12,Semanto
2023,8,Regular,Who Invited This Kid?,7,Jooahn,Away,1322.0,1434.0,0,1,NY L-Eat Gang,10,Ibteda
2023,9,Regular,Who Invited This Kid?,7,Jooahn,Home,1394.0,1283.0,1,0,Team Chigga,5,Johnson
2023,10,Regular,Who Invited This Kid?,7,Jooahn,Home,1430.0,1505.0,0,1,New Jersey Eren,2,Eren
2023,11,Regular,Who Invited This Kid?,7,Jooahn,Home,1492.0,1594.0,0,1,Fordham Rams,16,Allen
2023,12,Regular,Who Invited This Kid?,7,Jooahn,Away,1722.0,1127.0,1,0,Keegan It Real,1,Frank
2023,13,Regular,Who Invited This Kid?,7,Jooahn,Home,1894.0,1563.0,1,0,The Bronx Orthodox Church,13,Arian
2023,14,Regular,Who Invited This Kid?,7,Jooahn,Away,1300.0,1587.0,0,1,Paulie Gee's,8,Jonathan
2023,15,Regular,Who Invited This Kid?,7,Jooahn,Home,1151.0,1532.0,0,1,I Watch Basketbal,17,Luke
2023,16,Regular,Who Invited This Kid?,7,Jooahn,Away,1419.0,1401.0,1,0,Pooh Shaisty,12,Semanto
2023,17,Regular,Who Invited This Kid?,7,Jooahn,Home,1346.0,1337.0,1,0,NY L-Eat Gang,10,Ibteda
2023,18,Regular,Who Invited This Kid?,7,Jooahn,Away,1948.0,1442.0,1,0,Fordham Rams,16,Allen
2023,19,Regular,Who Invited This Kid?,7,Jooahn,Home,1256.0,1445.0,0,1,Paulie Gee's,8,Jonathan
2023,20,Regular,Who Invited This Kid?,7,Jooahn,Away,1337.0,648.0,1,0,I Watch Basketbal,17,Luke
2023,21,Regular,Who Invited This Kid?,7,Jooahn,Home,1457.0,1568.0,0,1,Pooh Shaisty,12,Semanto
2023,22,Playoffs,Who Invited This Kid?,7,Jooahn,Home,1119.0,1013.0,1,0,I Watch Basketbal,17,Luke
2023,23,Playoffs,Who Invited This Kid?,7,Jooahn,Home,1259.0,1314.0,0,1,Keegan It Real,1,Frank
2023,24,Playoffs,Who Invited This Kid?,7,Jooahn,Home,1048.0,236.0,1,0,NY L-Eat Gang,10,Ibteda
2023,1,Regular,Paulie Gee's,8,Jonathan,Away,1226.0,1098.0,1,0,Pooh Shaisty,12,Semanto
2023,2,Regular,Paulie Gee's,8,Jonathan,Away,1492.0,1321.0,1,0,Who Invited This Kid?,7,Jooahn
2023,3,Regular,Paulie Gee's,8,Jonathan,Home,1386.0,1089.0,1,0,NY L-Eat Gang,10,Ibteda
2023,4,Regular,Paulie Gee's,8,Jonathan,Away,1596.0,1265.0,1,0,I Watch Basketbal,17,Luke
2023,5,Regular,Paulie Gee's,8,Jonathan,Away,1305.0,1257.0,1,0,Fordham Rams,16,Allen
2023,6,Regular,Paulie Gee's,8,Jonathan,Home,1333.0,1239.0,1,0,Team Chigga,5,Johnson
2023,7,Regular,Paulie Gee's,8,Jonathan,Away,1612.0,1424.0,1,0,Keegan It Real,1,Frank
2023,8,Regular,Paulie Gee's,8,Jonathan,Home,1210.0,1185.0,1,0,New Jersey Eren,2,Eren
2023,9,Regular,Paulie Gee's,8,Jonathan,Home,1202.0,1233.0,0,1,Pooh Shaisty,12,Semanto
2023,10,Regular,Paulie Gee's,8,Jonathan,Away,1116.0,1248.0,0,1,The Bronx Orthodox Church,13,Arian
2023,11,Regular,Paulie Gee's,8,Jonathan,Away,1612.0,1422.0,1,0,NY L-Eat Gang,10,Ibteda
2023,12,Regular,Paulie Gee's,8,Jonathan,Home,1492.0,1305.0,1,0,I Watch Basketbal,17,Luke
2023,13,Regular,Paulie Gee's,8,Jonathan,Home,707.0,1405.0,0,1,Fordham Rams,16,Allen
2023,14,Regular,Paulie Gee's,8,Jonathan,Home,1587.0,1300.0,1,0,Who Invited This Kid?,7,Jooahn
2023,15,Regular,Paulie Gee's,8,Jonathan,Away,1436.0,1441.0,0,1,Team Chigga,5,Johnson
2023,16,Regular,Paulie Gee's,8,Jonathan,Home,712.0,1450.0,0,1,Keegan It Real,1,Frank
2023,17,Regular,Paulie Gee's,8,Jonathan,Away,1419.0,1530.0,0,1,New Jersey Eren,2,Eren
2023,18,Regular,Paulie Gee's,8,Jonathan,Home,1265.0,1916.0,0,1,The Bronx Orthodox Church,13,Arian
2023,19,Regular,Paulie Gee's,8,Jonathan,Away,1445.0,1256.0,1,0,Who Invited This Kid?,7,Jooahn
2023,20,Regular,Paulie Gee's,8,Jonathan,Home,1209.0,1307.0,0,1,Team Chigga,5,Johnson
2023,21,Regular,Paulie Gee's,8,Jonathan,Away,1131.0,856.0,1,0,Keegan It Real,1,Frank
2023,22,Playoffs,Paulie Gee's,8,Jonathan,Home,1448.0,1760.0,0,1,Fordham Rams,16,Allen
2023,23,Playoffs,Paulie Gee's,8,Jonathan,Home,752.0,1125.0,0,1,Pooh Shaisty,12,Semanto
2023,1,Regular,NY L-Eat Gang,10,Ibteda,Home,1288.0,1216.0,1,0,Fordham Rams,16,Allen
2023,2,Regular,NY L-Eat Gang,10,Ibteda,Home,1502.0,1653.0,0,1,Pooh Shaisty,12,Semanto
2023,3,Regular,NY L-Eat Gang,10,Ibteda,Away,1089.0,1386.0,0,1,Paulie Gee's,8,Jonathan
2023,4,Regular,NY L-Eat Gang,10,Ibteda,Away,1287.0,1475.0,0,1,Keegan It Real,1,Frank
2023,5,Regular,NY L-Eat Gang,10,Ibteda,Home,1377.0,1422.0,0,1,I Watch Basketbal,17,Luke
2023,6,Regular,NY L-Eat Gang,10,Ibteda,Home,1041.0,1355.0,0,1,New Jersey Eren,2,Eren
2023,7,Regular,NY L-Eat Gang,10,Ibteda,Away,978.0,1743.0,0,1,The Bronx Orthodox Church,13,Arian
2023,8,Regular,NY L-Eat Gang,10,Ibteda,Home,1434.0,1322.0,1,0,Who Invited This Kid?,7,Jooahn
2023,9,Regular,NY L-Eat Gang,10,Ibteda,Away,1513.0,1424.0,1,0,Fordham Rams,16,Allen
2023,10,Regular,NY L-Eat Gang,10,Ibteda,Away,1211.0,1380.0,0,1,Pooh Shaisty,12,Semanto
2023,11,Regular,NY L-Eat Gang,10,Ibteda,Home,1422.0,1612.0,0,1,Paulie Gee's,8,Jonathan
2023,12,Regular,NY L-Eat Gang,10,Ibteda,Away,1170.0,1511.0,0,1,Team Chigga,5,Johnson
2023,13,Regular,NY L-Eat Gang,10,Ibteda,Away,1052.0,1277.0,0,1,I Watch Basketbal,17,Luke
2023,14,Regular,NY L-Eat Gang,10,Ibteda,Home,1134.0,0.0,1,0,Keegan It Real,1,Frank
2023,15,Regular,NY L-Eat Gang,10,Ibteda,Away,1108.0,1627.0,0,1,New Jersey Eren,2,Eren
2023,16,Regular,NY L-Eat Gang,10,Ibteda,Home,1681.0,1530.0,1,0,The Bronx Orthodox Church,13,Arian
2023,17,Regular,NY L-Eat Gang,10,Ibteda,Away,1337.0,1346.0,0,1,Who Invited This Kid?,7,Jooahn
2023,18,Regular,NY L-Eat Gang,10,Ibteda,Home,1280.0,1901.0,0,1,Team Chigga,5,Johnson
2023,19,Regular,NY L-Eat Gang,10,Ibteda,Away,1301.0,998.0,1,0,Keegan It Real,1,Frank
2023,20,Regular,NY L-Eat Gang,10,Ibteda,Home,868.0,1508.0,0,1,New Jersey Eren,2,Eren
2023,21,Regular,NY L-Eat Gang,10,Ibteda,Away,688.0,1227.0,0,1,The Bronx Orthodox Church,13,Arian
2023,22,Playoffs,NY L-Eat Gang,10,Ibteda,Home,477.0,1173.0,0,1,Keegan It Real,1,Frank
2023,23,Playoffs,NY L-Eat Gang,10,Ibteda,Away,340.0,1286.0,0,1,I Watch Basketbal,17,Luke
2023,24,Playoffs,NY L-Eat Gang,10,Ibteda,Away,236.0,1048.0,0,1,Who Invited This Kid?,7,Jooahn
2023,1,Regular,Pooh Shaisty,12,Semanto,Home,1098.0,1226.0,0,1,Paulie Gee's,8,Jonathan
2023,2,Regular,Pooh Shaisty,12,Semanto,Away,1653.0,1502.0,1,0,NY L-Eat Gang,10,Ibteda
2023,3,Regular,Pooh Shaisty,12,Semanto,Away,1476.0,1253.0,1,0,I Watch Basketbal,17,Luke
2023,4,Regular,Pooh Shaisty,12,Semanto,Home,1528.0,1320.0,1,0,Fordham Rams,16,Allen
2023,5,Regular,Pooh Shaisty,12,Semanto,Away,1276.0,1143.0,1,0,New Jersey Eren,2,Eren
2023,6,Regular,Pooh Shaisty,12,Semanto,Home,1802.0,1440.0,1,0,The Bronx Orthodox Church,13,Arian
2023,7,Regular,Pooh Shaisty,12,Semanto,Away,1324.0,1464.0,0,1,Who Invited This Kid?,7,Jooahn
2023,8,Regular,Pooh Shaisty,12,Semanto,Home,1430.0,1538.0,0,1,Team Chigga,5,Johnson
2023,9,Regular,Pooh Shaisty,12,Semanto,Away,1233.0,1202.0,1,0,Paulie Gee's,8,Jonathan
2023,10,Regular,Pooh Shaisty,12,Semanto,Home,1380.0,1211.0,1,0,NY L-Eat Gang,10,Ibteda
2023,11,Regular,Pooh Shaisty,12,Semanto,Home,1500.0,1264.0,1,0,I Watch Basketbal,17,Luke
2023,12,Regular,Pooh Shaisty,12,Semanto,Away,1755.0,1750.0,1,0,Fordham Rams,16,Allen
2023,13,Regular,Pooh Shaisty,12,Semanto,Away,1117.0,1484.0,0,1,Keegan It Real,1,Frank
2023,14,Regular,Pooh Shaisty,12,Semanto,Home,1444.0,1656.0,0,1,New Jersey Eren,2,Eren
2023,15,Regular,Pooh Shaisty,12,Semanto,Away,1458.0,1197.0,1,0,The Bronx Orthodox Church,13,Arian
2023,16,Regular,Pooh Shaisty,12,Semanto,Home,1401.0,1419.0,0,1,Who Invited This Kid?,7,Jooahn
2023,17,Regular,Pooh Shaisty,12,Semanto,Away,1451.0,1598.0,0,1,Team Chigga,5,Johnson
2023,18,Regular,Pooh Shaisty,12,Semanto,Home,1940.0,1371.0,1,0,Keegan It Real,1,Frank
2023,19,Regular,Pooh Shaisty,12,Semanto,Away,1365.0,1838.0,0,1,New Jersey Eren,2,Eren
2023,20,Regular,Pooh Shaisty,12,Semanto,Home,1341.0,1503.0,0,1,The Bronx Orthodox Church,13,Arian
2023,21,Regular,Pooh Shaisty,12,Semanto,Away,1568.0,1457.0,1,0,Who Invited This Kid?,7,Jooahn
2023,22,Playoffs,Pooh Shaisty,12,Semanto,Home,1459.0,1354.0,1,0,The Bronx Orthodox Church,13,Arian
2023,23,Playoffs,Pooh Shaisty,12,Semanto,Away,1276.0,1560.0,0,1,New Jersey Eren,2,Eren
2023,24,Playoffs,Pooh Shaisty,12,Semanto,Away,1125.0,752.0,1,0,Paulie Gee's,8,Jonathan
2023,1,Regular,The Bronx Orthodox Church,13,Arian,Home,1261.0,1121.0,1,0,I Watch Basketbal,17,Luke
2023,2,Regular,The Bronx Orthodox Church,13,Arian,Away,1624.0,1497.0,1,0,Team Chigga,5,Johnson
2023,3,Regular,The Bronx Orthodox Church,13,Arian,Home,1218.0,1334.0,0,1,New Jersey Eren,2,Eren
2023,4,Regular,The Bronx Orthodox Church,13,Arian,Home,1604.0,1055.0,1,0,Who Invited This Kid?,7,Jooahn
2023,5,Regular,The Bronx Orthodox Church,13,Arian,Away,1225.0,1243.0,0,1,Keegan It Real,1,Frank
2023,6,Regular,The Bronx Orthodox Church,13,Arian,Away,1440.0,1802.0,0,1,Pooh Shaisty,12,Semanto
2023,7,Regular,The Bronx Orthodox Church,13,Arian,Home,1743.0,978.0,1,0,NY L-Eat Gang,10,Ibteda
2023,8,Regular,The Bronx Orthodox Church,13,Arian,Away,1403.0,1485.0,0,1,Fordham Rams,16,Allen
2023,9,Regular,The Bronx Orthodox Church,13,Arian,Home,1481.0,1107.0,1,0,Keegan It Real,1,Frank
2023,10,Regular,The Bronx Orthodox Church,13,Arian,Home,1248.0,1116.0,1,0,Paulie Gee's,8,Jonathan
2023,11,Regular,The Bronx Orthodox Church,13,Arian,Home,1591.0,1766.0,0,1,Team Chigga,5,Johnson
2023,12,Regular,The Bronx Orthodox Church,13,Arian,Away,1349.0,1458.0,0,1,New Jersey Eren,2,Eren
2023,13,Regular,The Bronx Orthodox Church,13,Arian,Away,1563.0,1894.0,0,1,Who Invited This Kid?,7,Jooahn
2023,14,Regular,The Bronx Orthodox Church,13,Arian,Away,1423.0,1425.0,0,1,I Watch Basketbal,17,Luke
2023,15,Regular,The Bronx Orthodox Church,13,Arian,Home,1197.0,1458.0,0,1,Pooh Shaisty,12,Semanto
2023,16,Regular,The Bronx Orthodox Church,13,Arian,Away,1530.0,1681.0,0,1,NY L-Eat Gang,10,Ibteda
2023,17,Regular,The Bronx Orthodox Church,13,Arian,Home,1268.0,1232.0,1,0,Fordham Rams,16,Allen
2023,18,Regular,The Bronx Orthodox Church,13,Arian,Away,1916.0,1265.0,1,0,Paulie Gee's,8,Jonathan
2023,19,Regular,The Bronx Orthodox Church,13,Arian,Home,1411.0,709.0,1,0,I Watch Basketbal,17,Luke
2023,20,Regular,The Bronx Orthodox Church,13,Arian,Away,1503.0,1341.0,1,0,Pooh Shaisty,12,Semanto
2023,21,Regular,The Bronx Orthodox Church,13,Arian,Home,1227.0,688.0,1,0,NY L-Eat Gang,10,Ibteda
2023,22,Playoffs,The Bronx Orthodox Church,13,Arian,Away,1354.0,1459.0,0,1,Pooh Shaisty,12,Semanto
2023,23,Playoffs,The Bronx Orthodox Church,13,Arian,Away,1364.0,1184.0,1,0,Team Chigga,5,Johnson
2023,24,Playoffs,The Bronx Orthodox Church,13,Arian,Away,814.0,1033.0,0,1,Team Chigga,5,Johnson
2023,1,Regular,Fordham Rams,16,Allen,Away,1216.0,1288.0,0,1,NY L-Eat Gang,10,Ibteda
2023,2,Regular,Fordham Rams,16,Allen,Home,1411.0,1411.0,0,1,I Watch Basketbal,17,Luke
2023,3,Regular,Fordham Rams,16,Allen,Away,1416.0,1599.0,0,1,Team Chigga,5,Johnson
2023,4,Regular,Fordham Rams,16,Allen,Away,1320.0,1528.0,0,1,Pooh Shaisty,12,Semanto
2023,5,Regular,Fordham Rams,16,Allen,Home,1257.0,1305.0,0,1,Paulie Gee's,8,Jonathan
2023,6,Regular,Fordham Rams,16,Allen,Home,1557.0,1269.0,1,0,Keegan It Real,1,Frank
2023,7,Regular,Fordham Rams,16,Allen,Away,1492.0,1424.0,1,0,New Jersey Eren,2,Eren
2023,8,Regular,Fordham Rams,16,Allen,Home,1485.0,1403.0,1,0,The Bronx Orthodox Church,13,Arian
2023,9,Regular,Fordham Rams,16,Allen,Home,1424.0,1513.0,0,1,NY L-Eat Gang,10,Ibteda
2023,10,Regular,Fordham Rams,16,Allen,Away,1156.0,1066.0,1,0,I Watch Basketbal,17,Luke
2023,11,Regular,Fordham Rams,16,Allen,Away,1594.0,1492.0,1,0,Who Invited This Kid?,7,Jooahn
2023,12,Regular,Fordham Rams,16,Allen,Home,1750.0,1755.0,0,1,Pooh Shaisty,12,Semanto
2023,13,Regular,Fordham Rams,16,Allen,Away,1405.0,707.0,1,0,Paulie Gee's,8,Jonathan
2023,14,Regular,Fordham Rams,16,Allen,Home,1430.0,1300.0,1,0,Team Chigga,5,Johnson
2023,15,Regular,Fordham Rams,16,Allen,Away,1598.0,1219.0,1,0,Keegan It Real,1,Frank
2023,16,Regular,Fordham Rams,16,Allen,Home,1531.0,1640.0,0,1,New Jersey Eren,2,Eren
2023,17,Regular,Fordham Rams,16,Allen,Away,1232.0,1268.0,0,1,The Bronx Orthodox Church,13,Arian
2023,18,Regular,Fordham Rams,16,Allen,Home,1442.0,1948.0,0,1,Who Invited This Kid?,7,Jooahn
2023,19,Regular,Fordham Rams,16,Allen,Away,1824.0,1408.0,1,0,Team Chigga,5,Johnson
2023,20,Regular,Fordham Rams,16,Allen,Home,1492.0,917.0,1,0,Keegan It Real,1,Frank
2023,21,Regular,Fordham Rams,16,Allen,Away,1674.0,1802.0,0,1,New Jersey Eren,2,Eren
